Date,Product_ID,Product_Name,Warehouse,Quantity_On_Hand,Quantity_Reserved,Quantity_Available,Reorder_Point,Reorder_Quantity,Unit_Cost,Total_Value,Last_Received,Next_Expected,Status
2024-12-01,PROD-61903,Product 7886,Warehouse-East,54,11,43,69,189,193.88,10469.52,2024-11-25,2025-01-10,Low Stock
2024-12-01,PROD-60278,Product 2836,Warehouse-South,870,12,858,52,153,329.75,286882.5,2024-11-28,2024-12-25,Reorder Required
2024-12-01,PROD-84666,Product 9692,Warehouse-East,724,33,691,67,130,284.93,206289.32,2024-11-30,2024-12-19,Low Stock
2024-12-01,PROD-59034,Product 3844,Warehouse-North,860,49,811,20,92,1541.16,1325397.6,2024-11-12,2024-12-16,Low Stock
2024-12-01,PROD-93441,Product 1949,Warehouse-East,600,8,592,82,175,264.46,158676.0,2024-11-22,2024-12-26,Reorder Required
2024-12-01,PROD-64985,Product 3054,Warehouse-South,647,44,603,95,105,777.27,502893.69,2024-11-27,2025-01-14,Normal
2024-12-01,PROD-71270,Product 7528,Warehouse-South,349,32,317,63,77,301.89,105359.61,2024-11-22,2025-01-14,Normal
2024-12-01,PROD-29187,Product 1639,Warehouse-Midwest,724,49,675,77,127,1296.98,939013.52,2024-11-23,2024-12-21,Normal
2024-12-01,PROD-55522,Product 7285,Warehouse-East,715,30,685,31,188,1287.52,920576.8,2024-11-07,2024-12-27,Normal
2024-12-01,PROD-17476,Product 8805,Warehouse-West,407,46,361,71,82,1598.41,650552.87,2024-11-27,2025-01-11,Low Stock
2024-12-01,PROD-12421,Product 1537,Warehouse-South,554,8,546,58,170,917.96,508549.84,2024-11-02,2025-01-12,Normal
2024-12-01,PROD-88867,Product 2406,Warehouse-South,493,39,454,60,173,630.89,311028.77,2024-11-15,2024-12-02,Reorder Required
2024-12-01,PROD-50278,Product 7162,Warehouse-Midwest,115,18,97,50,61,348.1,40031.5,2024-11-15,2025-01-01,Overstocked
2024-12-01,PROD-53913,Product 5671,Warehouse-Central,641,8,633,71,83,570.29,365555.89,2024-11-09,2024-12-13,Overstocked
2024-12-01,PROD-91478,Product 8859,Warehouse-North,872,49,823,88,155,1634.34,1425144.48,2024-11-13,2024-12-19,Reorder Required
2024-12-01,PROD-12045,Product 2211,Warehouse-Midwest,404,35,369,45,197,511.62,206694.48,2024-11-23,2024-12-24,Normal
2024-12-01,PROD-14981,Product 2837,Warehouse-Central,457,46,411,81,68,37.05,16931.85,2024-11-15,2025-01-14,Normal
2024-12-01,PROD-22738,Product 5043,Warehouse-West,899,15,884,34,105,1552.68,1395859.32,2024-11-14,2024-12-28,Normal
2024-12-01,PROD-38123,Product 8750,Warehouse-Midwest,582,17,565,88,160,649.48,377997.36,2024-11-22,2024-12-09,Overstocked
2024-12-01,PROD-93067,Product 4172,Warehouse-North,26,13,13,93,75,1233.51,32071.26,2024-11-17,2024-12-25,Low Stock
2024-12-01,PROD-90895,Product 8718,Warehouse-West,495,49,446,51,127,1532.62,758646.9,2024-11-07,2025-01-12,Normal
2024-12-01,PROD-86219,Product 1670,Warehouse-North,861,47,814,58,139,315.87,271964.07,2024-11-27,2024-12-14,Low Stock
2024-12-01,PROD-17531,Product 8877,Warehouse-East,503,30,473,23,122,1675.79,842922.37,2024-11-23,2024-12-27,Normal
2024-12-01,PROD-29965,Product 9705,Warehouse-East,36,29,7,86,114,341.15,12281.4,2024-11-07,2024-12-12,Low Stock
2024-12-01,PROD-55965,Product 5537,Warehouse-West,820,0,820,100,60,326.07,267377.4,2024-11-05,2025-01-11,Normal
2024-12-01,PROD-90083,Product 9749,Warehouse-North,751,39,712,89,96,1201.78,902536.78,2024-11-04,2024-12-28,Overstocked
2024-12-01,PROD-03244,Product 5408,Warehouse-Central,46,33,13,64,198,896.79,41252.34,2024-11-06,2024-12-20,Low Stock
2024-12-01,PROD-31083,Product 6245,Warehouse-East,52,9,43,37,58,1302.48,67728.96,2024-11-11,2024-12-04,Reorder Required
2024-12-01,PROD-86898,Product 2144,Warehouse-Central,506,8,498,96,111,948.97,480178.82,2024-11-03,2024-12-08,Normal
2024-12-01,PROD-09334,Product 5998,Warehouse-West,303,27,276,82,67,10.03,3039.09,2024-11-30,2024-12-12,Reorder Required
2024-12-01,PROD-80232,Product 6713,Warehouse-West,169,48,121,96,68,1254.68,212040.92,2024-11-14,2024-12-17,Normal
2024-12-01,PROD-86747,Product 4903,Warehouse-Midwest,400,42,358,37,52,1559.96,623984.0,2024-11-29,2025-01-10,Normal
2024-12-01,PROD-61858,Product 4892,Warehouse-Central,545,21,524,45,122,1065.63,580768.35,2024-11-12,2024-12-24,Normal
2024-12-01,PROD-59817,Product 8282,Warehouse-West,809,34,775,93,142,676.85,547571.65,2024-11-06,2025-01-14,Overstocked
2024-12-01,PROD-52320,Product 6748,Warehouse-West,410,9,401,66,187,1847.14,757327.4,2024-11-17,2024-12-24,Low Stock
2024-12-01,PROD-56063,Product 9389,Warehouse-North,243,48,195,75,125,1827.12,443990.16,2024-11-30,2025-01-10,Overstocked
2024-12-01,PROD-67097,Product 1226,Warehouse-Central,670,5,665,53,73,1087.27,728470.9,2024-11-03,2025-01-05,Overstocked
2024-12-01,PROD-56138,Product 6071,Warehouse-West,74,18,56,83,133,1320.51,97717.74,2024-11-18,2024-12-25,Low Stock
2024-12-01,PROD-04194,Product 8577,Warehouse-Central,564,23,541,80,145,60.47,34105.08,2024-11-18,2024-12-31,Normal
2024-12-01,PROD-16918,Product 2499,Warehouse-East,279,14,265,83,195,1938.86,540941.94,2024-11-15,2024-12-28,Normal
2024-12-01,PROD-12560,Product 8835,Warehouse-Midwest,169,39,130,38,191,1312.89,221878.41,2024-11-22,2024-12-13,Low Stock
2024-12-01,PROD-07854,Product 2126,Warehouse-North,243,9,234,71,121,574.58,139622.94,2024-11-07,2024-12-27,Low Stock
2024-12-01,PROD-73161,Product 2212,Warehouse-South,180,34,146,95,174,1821.27,327828.6,2024-11-12,2024-12-12,Overstocked
2024-12-01,PROD-72867,Product 1705,Warehouse-South,943,46,897,55,199,1893.82,1785872.26,2024-11-27,2024-12-03,Reorder Required
2024-12-01,PROD-86074,Product 4138,Warehouse-West,396,31,365,69,170,1712.3,678070.8,2024-11-06,2024-12-09,Normal
2024-12-01,PROD-80944,Product 7524,Warehouse-Central,536,35,501,52,139,1192.08,638954.88,2024-11-30,2025-01-01,Reorder Required
2024-12-01,PROD-76628,Product 8952,Warehouse-North,838,30,808,67,184,1784.49,1495402.62,2024-11-16,2025-01-08,Normal
2024-12-01,PROD-68686,Product 6762,Warehouse-West,148,33,115,72,114,39.62,5863.76,2024-11-27,2024-12-30,Normal
2024-12-01,PROD-46722,Product 2230,Warehouse-South,881,15,866,100,56,652.77,575090.37,2024-11-09,2025-01-14,Reorder Required
2024-12-01,PROD-96745,Product 7790,Warehouse-South,88,26,62,70,78,571.36,50279.68,2024-11-28,2025-01-04,Low Stock
2024-12-01,PROD-28764,Product 6995,Warehouse-North,306,36,270,74,138,69.12,21150.72,2024-11-28,2024-12-23,Reorder Required
2024-12-01,PROD-67561,Product 2338,Warehouse-East,815,47,768,47,173,1214.5,989817.5,2024-11-12,2024-12-29,Low Stock
2024-12-01,PROD-13886,Product 1895,Warehouse-South,297,49,248,57,90,1221.71,362847.87,2024-11-20,2024-12-21,Normal
2024-12-01,PROD-96481,Product 7388,Warehouse-South,456,6,450,37,92,78.36,35732.16,2024-11-06,2024-12-28,Low Stock
2024-12-01,PROD-56084,Product 4815,Warehouse-South,71,39,32,43,117,769.67,54646.57,2024-11-03,2025-01-05,Low Stock
2024-12-01,PROD-53722,Product 3077,Warehouse-South,140,11,129,92,193,1597.89,223704.6,2024-11-22,2025-01-15,Normal
2024-12-01,PROD-04965,Product 2381,Warehouse-North,456,31,425,63,198,1303.06,594195.36,2024-11-24,2024-12-06,Reorder Required
2024-12-01,PROD-86641,Product 8363,Warehouse-West,435,8,427,84,153,464.52,202066.2,2024-11-28,2024-12-30,Low Stock
2024-12-01,PROD-17099,Product 8497,Warehouse-East,77,19,58,21,166,1061.54,81738.58,2024-11-04,2025-01-01,Normal
2024-12-01,PROD-88191,Product 4109,Warehouse-Central,353,25,328,22,184,852.44,300911.32,2024-11-20,2025-01-15,Normal
2024-12-01,PROD-96724,Product 6625,Warehouse-North,64,2,62,93,138,669.26,42832.64,2024-11-18,2025-01-08,Low Stock
2024-12-01,PROD-01428,Product 9186,Warehouse-South,517,37,480,100,175,1162.78,601157.26,2024-11-15,2024-12-11,Overstocked
2024-12-01,PROD-09005,Product 4469,Warehouse-North,956,21,935,40,109,1370.8,1310484.8,2024-11-15,2024-12-21,Normal
2024-12-01,PROD-40594,Product 8966,Warehouse-Midwest,863,21,842,43,135,1773.25,1530314.75,2024-11-18,2025-01-05,Low Stock
2024-12-01,PROD-74653,Product 7690,Warehouse-North,128,29,99,35,81,1135.68,145367.04,2024-11-28,2024-12-23,Overstocked
2024-12-01,PROD-40496,Product 8336,Warehouse-East,734,18,716,97,77,1889.79,1387105.86,2024-11-26,2024-12-25,Overstocked
2024-12-01,PROD-54088,Product 4769,Warehouse-Midwest,549,10,539,46,139,1188.71,652601.79,2024-11-12,2024-12-17,Overstocked
2024-12-01,PROD-82273,Product 5380,Warehouse-South,403,5,398,26,83,225.06,90699.18,2024-11-06,2024-12-07,Normal
2024-12-01,PROD-44451,Product 3450,Warehouse-Central,70,36,34,99,139,1027.01,71890.7,2024-11-21,2025-01-06,Low Stock
2024-12-01,PROD-64434,Product 4107,Warehouse-East,370,45,325,72,177,831.7,307729.0,2024-11-16,2024-12-16,Normal
2024-12-01,PROD-18030,Product 5363,Warehouse-East,430,28,402,96,70,735.09,316088.7,2024-11-25,2024-12-06,Normal
2024-12-01,PROD-19320,Product 6990,Warehouse-East,639,29,610,67,102,1630.2,1041697.8,2024-11-06,2024-12-09,Normal
2024-12-01,PROD-42322,Product 5845,Warehouse-West,817,0,817,75,157,582.17,475632.89,2024-11-16,2024-12-05,Normal
2024-12-01,PROD-82976,Product 3925,Warehouse-North,923,17,906,97,172,414.34,382435.82,2024-11-26,2025-01-14,Normal
2024-12-01,PROD-10415,Product 2903,Warehouse-Midwest,873,23,850,96,51,1683.58,1469765.34,2024-11-18,2024-12-10,Reorder Required
2024-12-01,PROD-53205,Product 3443,Warehouse-South,308,26,282,50,118,1025.68,315909.44,2024-11-19,2025-01-09,Normal
2024-12-01,PROD-90365,Product 3984,Warehouse-Midwest,162,41,121,77,134,298.77,48400.74,2024-11-27,2024-12-16,Normal
2024-12-01,PROD-79107,Product 1736,Warehouse-Central,596,17,579,40,137,1365.58,813885.68,2024-11-08,2024-12-16,Normal
2024-12-01,PROD-57562,Product 5073,Warehouse-Central,843,36,807,84,82,1321.88,1114344.84,2024-11-06,2024-12-25,Overstocked
2024-12-01,PROD-83682,Product 8684,Warehouse-East,507,17,490,64,170,1329.63,674122.41,2024-11-21,2024-12-11,Normal
2024-12-01,PROD-98693,Product 6068,Warehouse-Midwest,901,16,885,57,195,225.97,203598.97,2024-11-11,2024-12-07,Normal
2024-12-01,PROD-80357,Product 4541,Warehouse-Midwest,480,25,455,25,198,813.2,390336.0,2024-11-30,2025-01-05,Normal
2024-12-01,PROD-56066,Product 6655,Warehouse-North,310,10,300,98,100,1208.95,374774.5,2024-11-29,2024-12-08,Overstocked
2024-12-01,PROD-90123,Product 1184,Warehouse-Central,613,2,611,86,159,897.69,550283.97,2024-11-06,2025-01-03,Overstocked
2024-12-01,PROD-83940,Product 4767,Warehouse-North,966,50,916,40,187,171.65,165813.9,2024-11-29,2025-01-05,Low Stock
2024-12-01,PROD-76300,Product 6445,Warehouse-Central,650,3,647,78,95,527.61,342946.5,2024-11-22,2024-12-16,Normal
2024-12-01,PROD-06265,Product 5553,Warehouse-North,867,49,818,22,103,754.25,653934.75,2024-11-05,2024-12-08,Reorder Required
2024-12-01,PROD-16594,Product 5745,Warehouse-Central,102,33,69,40,59,1515.53,154584.06,2024-11-20,2024-12-15,Reorder Required
2024-12-01,PROD-12884,Product 5259,Warehouse-East,583,8,575,85,197,1335.76,778748.08,2024-11-29,2024-12-14,Normal
2024-12-01,PROD-32310,Product 6813,Warehouse-Midwest,11,2,9,64,108,988.35,10871.85,2024-11-01,2025-01-11,Low Stock
2024-12-01,PROD-54668,Product 6205,Warehouse-Midwest,515,31,484,56,139,1935.9,996988.5,2024-11-06,2025-01-13,Normal
2024-12-01,PROD-69042,Product 9122,Warehouse-North,329,23,306,73,95,1885.36,620283.44,2024-11-01,2024-12-12,Low Stock
2024-12-01,PROD-41896,Product 3947,Warehouse-Midwest,200,34,166,99,116,1318.18,263636.0,2024-11-04,2024-12-22,Overstocked
2024-12-01,PROD-68284,Product 7468,Warehouse-South,991,17,974,84,56,1474.21,1460942.11,2024-11-27,2024-12-12,Normal
2024-12-01,PROD-72044,Product 1054,Warehouse-Midwest,145,3,142,44,180,1625.54,235703.3,2024-11-23,2025-01-11,Normal
2024-12-01,PROD-98168,Product 7472,Warehouse-South,502,18,484,74,78,507.07,254549.14,2024-11-08,2024-12-17,Overstocked
2024-12-01,PROD-16250,Product 9169,Warehouse-East,526,5,521,56,139,330.62,173906.12,2024-11-06,2024-12-08,Normal
2024-12-01,PROD-75046,Product 6083,Warehouse-Midwest,36,33,3,41,90,819.06,29486.16,2024-11-27,2024-12-20,Low Stock
2024-12-01,PROD-57403,Product 6888,Warehouse-Central,764,37,727,89,116,238.02,181847.28,2024-11-27,2025-01-06,Normal
2024-12-01,PROD-81054,Product 9517,Warehouse-West,682,46,636,43,115,171.98,117290.36,2024-11-10,2024-12-31,Overstocked
2024-12-01,PROD-60216,Product 5783,Warehouse-South,561,7,554,41,105,1692.37,949419.57,2024-11-02,2024-12-17,Normal
2024-12-01,PROD-71225,Product 7642,Warehouse-North,700,7,693,80,97,1855.8,1299060.0,2024-11-13,2024-12-06,Normal
2024-12-01,PROD-06348,Product 1412,Warehouse-Midwest,427,18,409,55,197,1578.23,673904.21,2024-11-03,2024-12-15,Normal
2024-12-01,PROD-55217,Product 4170,Warehouse-West,971,48,923,94,114,1394.59,1354146.89,2024-11-15,2025-01-14,Normal
2024-12-01,PROD-66389,Product 6467,Warehouse-Central,349,44,305,26,190,49.95,17432.55,2024-11-27,2024-12-06,Normal
2024-12-01,PROD-41829,Product 7991,Warehouse-Midwest,140,23,117,20,145,1702.21,238309.4,2024-11-05,2024-12-18,Reorder Required
2024-12-01,PROD-45173,Product 3143,Warehouse-Central,742,7,735,66,192,613.1,454920.2,2024-11-29,2024-12-09,Overstocked
2024-12-01,PROD-13399,Product 2683,Warehouse-Midwest,148,6,142,38,182,591.62,87559.76,2024-11-26,2024-12-29,Normal
2024-12-01,PROD-31486,Product 1042,Warehouse-Midwest,794,29,765,51,138,1405.82,1116221.08,2024-11-29,2024-12-12,Low Stock
2024-12-01,PROD-25833,Product 7225,Warehouse-West,398,43,355,70,186,58.9,23442.2,2024-11-12,2024-12-27,Normal
2024-12-01,PROD-12733,Product 5045,Warehouse-Central,103,34,69,78,192,821.58,84622.74,2024-11-24,2024-12-28,Low Stock
2024-12-01,PROD-93131,Product 7470,Warehouse-East,578,47,531,47,101,1905.13,1101165.14,2024-11-01,2024-12-23,Normal
2024-12-01,PROD-73151,Product 4447,Warehouse-South,513,18,495,75,181,354.43,181822.59,2024-11-05,2024-12-20,Overstocked
2024-12-01,PROD-66488,Product 3249,Warehouse-East,218,2,216,95,57,1883.63,410631.34,2024-11-08,2024-12-28,Overstocked
2024-12-01,PROD-31304,Product 1460,Warehouse-West,118,16,102,59,142,411.61,48569.98,2024-11-30,2024-12-02,Normal
2024-12-01,PROD-96038,Product 7977,Warehouse-Central,941,37,904,79,149,1424.71,1340652.11,2024-11-04,2024-12-09,Overstocked
2024-12-01,PROD-01706,Product 1068,Warehouse-West,676,18,658,79,153,604.2,408439.2,2024-11-02,2024-12-04,Low Stock
2024-12-01,PROD-67187,Product 5482,Warehouse-Central,597,40,557,99,56,295.76,176568.72,2024-11-28,2024-12-29,Reorder Required
2024-12-01,PROD-51695,Product 7863,Warehouse-North,404,2,402,45,106,1799.07,726824.28,2024-11-16,2024-12-05,Low Stock
2024-12-01,PROD-05684,Product 8555,Warehouse-Midwest,228,29,199,53,190,1549.28,353235.84,2024-11-21,2024-12-13,Normal
2024-12-01,PROD-64333,Product 4779,Warehouse-North,152,23,129,98,120,683.26,103855.52,2024-11-29,2024-12-22,Reorder Required
2024-12-01,PROD-23907,Product 8512,Warehouse-North,614,22,592,54,67,1343.81,825099.34,2024-11-22,2024-12-06,Normal
2024-12-01,PROD-82670,Product 6556,Warehouse-West,333,50,283,41,199,1533.42,510628.86,2024-11-02,2024-12-04,Reorder Required
2024-12-01,PROD-55998,Product 8110,Warehouse-East,662,16,646,89,98,1831.24,1212280.88,2024-11-20,2024-12-08,Normal
2024-12-01,PROD-85659,Product 2739,Warehouse-North,76,9,67,53,77,1608.48,122244.48,2024-11-20,2024-12-11,Normal
2024-12-01,PROD-02847,Product 4013,Warehouse-Midwest,973,12,961,77,105,1564.24,1522005.52,2024-11-17,2024-12-17,Normal
2024-12-01,PROD-03733,Product 2013,Warehouse-North,413,40,373,23,114,1749.14,722394.82,2024-11-03,2025-01-15,Normal
2024-12-01,PROD-24947,Product 2962,Warehouse-North,705,45,660,57,172,1982.22,1397465.1,2024-11-26,2025-01-01,Normal
2024-12-01,PROD-16759,Product 7549,Warehouse-Central,729,50,679,35,103,166.85,121633.65,2024-11-16,2024-12-26,Normal
2024-12-01,PROD-01075,Product 3764,Warehouse-North,735,15,720,73,161,1038.44,763253.4,2024-11-02,2025-01-15,Reorder Required
2024-12-01,PROD-43498,Product 2723,Warehouse-East,888,6,882,88,191,1274.61,1131853.68,2024-11-09,2024-12-21,Normal
2024-12-01,PROD-98230,Product 1188,Warehouse-South,256,42,214,31,188,287.87,73694.72,2024-11-19,2024-12-16,Normal
2024-12-01,PROD-55215,Product 5136,Warehouse-Midwest,122,9,113,65,95,1102.04,134448.88,2024-11-08,2025-01-13,Normal
2024-12-01,PROD-42260,Product 6144,Warehouse-West,202,8,194,71,160,1522.77,307599.54,2024-11-29,2025-01-03,Low Stock
2024-12-01,PROD-78093,Product 2732,Warehouse-West,912,49,863,73,189,483.56,441006.72,2024-11-26,2024-12-06,Low Stock
2024-12-01,PROD-99764,Product 9452,Warehouse-West,220,34,186,95,155,36.03,7926.6,2024-11-06,2025-01-03,Reorder Required
2024-12-01,PROD-87405,Product 5477,Warehouse-Central,120,0,120,30,77,1297.54,155704.8,2024-11-20,2025-01-10,Low Stock
2024-12-01,PROD-11985,Product 7632,Warehouse-South,165,20,145,81,148,280.43,46270.95,2024-11-26,2024-12-26,Low Stock
2024-12-01,PROD-99520,Product 4929,Warehouse-Midwest,469,11,458,56,56,748.64,351112.16,2024-11-10,2025-01-09,Normal
2024-12-01,PROD-92703,Product 8253,Warehouse-East,578,5,573,84,72,479.34,277058.52,2024-11-28,2025-01-02,Normal
2024-12-01,PROD-72031,Product 8891,Warehouse-Central,15,1,14,43,186,955.86,14337.9,2024-11-06,2024-12-13,Low Stock
2024-12-01,PROD-38371,Product 4089,Warehouse-Midwest,692,40,652,23,163,1227.57,849478.44,2024-11-26,2025-01-07,Low Stock
2024-12-01,PROD-93084,Product 7101,Warehouse-North,855,7,848,48,121,277.54,237296.7,2024-11-21,2025-01-03,Overstocked
2024-12-01,PROD-92076,Product 6665,Warehouse-East,131,1,130,88,163,1577.96,206712.76,2024-11-29,2024-12-21,Overstocked
2024-12-01,PROD-15746,Product 7657,Warehouse-Midwest,990,9,981,77,53,405.37,401316.3,2024-11-03,2024-12-21,Low Stock
2024-12-01,PROD-21524,Product 1432,Warehouse-North,245,7,238,73,195,942.56,230927.2,2024-11-09,2024-12-03,Normal
2024-12-01,PROD-47496,Product 4682,Warehouse-Central,362,8,354,77,158,1192.63,431732.06,2024-11-21,2024-12-28,Normal
2024-12-01,PROD-51683,Product 9929,Warehouse-Central,655,22,633,81,50,602.08,394362.4,2024-11-25,2025-01-09,Normal
2024-12-01,PROD-62055,Product 4464,Warehouse-West,177,23,154,67,150,1352.26,239350.02,2024-11-23,2025-01-09,Reorder Required
2024-12-01,PROD-58379,Product 5539,Warehouse-South,383,26,357,23,139,794.86,304431.38,2024-11-06,2024-12-06,Low Stock
2024-12-01,PROD-59090,Product 2575,Warehouse-South,239,22,217,30,163,920.17,219920.63,2024-11-13,2024-12-25,Normal
2024-12-01,PROD-25618,Product 1090,Warehouse-Central,741,17,724,95,113,614.57,455396.37,2024-11-10,2025-01-11,Normal
2024-12-01,PROD-58809,Product 8629,Warehouse-Midwest,270,44,226,74,50,1675.39,452355.3,2024-11-11,2025-01-09,Reorder Required
2024-12-01,PROD-91974,Product 5256,Warehouse-Midwest,880,13,867,84,52,203.25,178860.0,2024-11-11,2024-12-25,Normal
2024-12-01,PROD-45807,Product 3953,Warehouse-Central,25,12,13,67,186,920.82,23020.5,2024-11-30,2024-12-25,Low Stock
2024-12-01,PROD-23303,Product 5873,Warehouse-West,538,39,499,70,190,896.88,482521.44,2024-11-26,2025-01-03,Normal
2024-12-01,PROD-17452,Product 5672,Warehouse-South,58,27,31,44,130,814.02,47213.16,2024-11-13,2025-01-08,Low Stock
2024-12-01,PROD-02944,Product 7376,Warehouse-West,56,24,32,72,170,1685.6,94393.6,2024-11-02,2024-12-19,Low Stock
2024-12-01,PROD-06688,Product 3781,Warehouse-Central,118,23,95,28,155,1592.77,187946.86,2024-11-12,2025-01-03,Reorder Required
2024-12-01,PROD-55579,Product 2845,Warehouse-South,44,29,15,29,183,852.07,37491.08,2024-11-06,2024-12-29,Low Stock
2024-12-01,PROD-82593,Product 1225,Warehouse-North,429,42,387,38,194,149.39,64088.31,2024-11-29,2025-01-01,Normal
2024-12-01,PROD-37435,Product 7854,Warehouse-Central,656,3,653,57,128,1311.1,860081.6,2024-11-28,2024-12-23,Reorder Required
2024-12-01,PROD-16982,Product 9490,Warehouse-East,396,22,374,40,183,1455.28,576290.88,2024-11-04,2025-01-08,Normal
2024-12-01,PROD-32368,Product 6528,Warehouse-Central,856,12,844,96,66,1065.6,912153.6,2024-11-14,2024-12-27,Overstocked
2024-12-01,PROD-80293,Product 5931,Warehouse-South,16,12,4,98,140,62.44,999.04,2024-11-10,2025-01-15,Low Stock
2024-12-01,PROD-34339,Product 4050,Warehouse-South,354,26,328,92,112,171.5,60711.0,2024-11-15,2024-12-28,Low Stock
2024-12-01,PROD-27743,Product 4600,Warehouse-North,37,28,9,60,131,1339.99,49579.63,2024-11-13,2024-12-24,Low Stock
2024-12-01,PROD-47080,Product 6691,Warehouse-South,485,19,466,95,144,1556.13,754723.05,2024-11-08,2024-12-17,Low Stock
2024-12-01,PROD-66885,Product 1220,Warehouse-West,697,30,667,34,185,1558.46,1086246.62,2024-11-24,2025-01-06,Normal
2024-12-01,PROD-77600,Product 2791,Warehouse-West,695,15,680,74,60,543.46,377704.7,2024-11-30,2025-01-08,Low Stock
2024-12-01,PROD-01071,Product 1733,Warehouse-North,54,40,14,89,63,1164.86,62902.44,2024-11-14,2024-12-30,Low Stock
2024-12-01,PROD-93576,Product 2166,Warehouse-Central,153,35,118,87,105,1161.69,177738.57,2024-11-24,2024-12-19,Normal
2024-12-01,PROD-56773,Product 7449,Warehouse-West,471,3,468,96,52,1601.18,754155.78,2024-11-23,2024-12-16,Low Stock
2024-12-01,PROD-10204,Product 5551,Warehouse-East,686,27,659,56,80,628.24,430972.64,2024-11-13,2024-12-31,Low Stock
